stop_id,stop_code,stop_name,stop_desc,stop_lon,stop_lat,zone_id,stop_url,location_type,parent_station,stop_timezone,level_id,wheelchair_boarding,platform_code,stop_access
IDFM:26868,,Vache Noire,,2.3267704460351224,48.811003037754425,2,,0,IDFM:70456,Europe/Paris,,1,,1
IDFM:30528,,Mini Centrale,,2.7043171017440306,48.48502929664626,5,,0,IDFM:61749,Europe/Paris,,2,,1
IDFM:26871,,Rond-Point des Pyramides,,2.583561779542261,48.85572888913333,4,,0,IDFM:73196,Europe/Paris,,1,,1
IDFM:26872,,Rond-Point des Pyramides,,2.583303486536881,48.85564704988366,4,,0,IDFM:73196,Europe/Paris,,1,,1
IDFM:6579,,Tresmes,,2.99178875473383,48.81247556615597,5,,0,IDFM:67931,Europe/Paris,,1,,1
IDFM:427259,,Gare de Dugny La Courneuve,,2.4115758127128792,48.94407448514013,3,,0,IDFM:426093,Europe/Paris,,1,,1
IDFM:6578,,Tresmes Charnois,,2.9950974883910435,48.815407645549385,5,,0,IDFM:67950,Europe/Paris,,2,,1
IDFM:427257,,La Comète,,2.4219559593025717,48.941211340439025,3,,0,IDFM:72697,Europe/Paris,,1,,1
IDFM:427255,,La Comète,,2.4204281120474693,48.942337049440084,3,,0,IDFM:72697,Europe/Paris,,2,,1
IDFM:30532,,Joffre,,2.6932363538868214,48.48694435005949,5,,0,IDFM:426239,Europe/Paris,,2,,1
IDFM:30531,,Centre Commercial,,2.696403275304095,48.48456852436672,5,,0,IDFM:61745,Europe/Paris,,2,,1
IDFM:30530,,Centre Commercial,,2.696135860991999,48.484010082725106,5,,0,IDFM:61745,Europe/Paris,,2,,1
IDFM:6583,,La Fermeté,,2.949094994122787,48.62068827598642,5,,0,IDFM:62378,Europe/Paris,,2,,1
IDFM:30539,,Hôtel de Ville,,2.7949338064303704,48.50491251014675,5,,0,IDFM:61799,Europe/Paris,,2,,1
IDFM:6584,,Les Loges,,2.9678722514638265,48.62080276187981,5,,0,IDFM:62377,Europe/Paris,,2,,1
IDFM:30538,,Hôtel de Ville,,2.795272663835604,48.50480514350253,5,,0,IDFM:61799,Europe/Paris,,2,,1
IDFM:26878,,Espace Descartes,,2.585802346893559,48.83618497335756,4,,0,IDFM:68094,Europe/Paris,,2,,1
IDFM:6582,,La Fermeté,,2.9490272182877217,48.62062528170036,5,,0,IDFM:62378,Europe/Paris,,2,,1
IDFM:26877,,Collège Armand Lanoux,,2.5840748725286793,48.85291575442436,4,,0,IDFM:68229,Europe/Paris,,1,,1
IDFM:6587,,Collège Jacques Prévert,,3.238977694334477,48.84964978953782,5,,0,IDFM:68231,Europe/Paris,,2,,1
IDFM:30536,,Temps Perdu,,2.685735735855032,48.4920255098907,5,,0,IDFM:61772,Europe/Paris,,2,,1
IDFM:26876,,Général de Gaulle,,2.5852387119077886,48.85051856384664,4,,0,IDFM:68204,Europe/Paris,,1,,1
IDFM:30535,,Quai Maréchal Leclerc,,2.7175183619656598,48.48622191919983,5,,0,IDFM:61759,Europe/Paris,,2,,1
IDFM:6554,,Mirvaux,,3.0915229718361874,48.642287888125566,5,,0,IDFM:62463,Europe/Paris,,2,,1
IDFM:26875,,Collège Armand Lanoux,,2.584709487526348,48.85194667504371,4,,0,IDFM:68229,Europe/Paris,,1,,1
IDFM:30534,,Quai Maréchal Leclerc,,2.717179950347791,48.4862391060697,5,,0,IDFM:61759,Europe/Paris,,2,,1
IDFM:6585,,Les Loges,,2.967967218179092,48.620811782499786,5,,0,IDFM:62377,Europe/Paris,,2,,1
IDFM:6586,,Avenue du Général de Gaulle,,3.2288144200838444,48.84712454987162,5,,0,IDFM:68198,Europe/Paris,,2,,1
IDFM:26873,,Pablo Picasso,,2.4857799466786576,48.85519575273987,3,,0,IDFM:412699,Europe/Paris,,1,,1
IDFM:6588,,Promenade du Nord,,3.233615277592536,48.84809554389993,5,,0,IDFM:68214,Europe/Paris,,1,,1
IDFM:6567,,Charnois,,2.996717626461319,48.82199095321109,5,,0,IDFM:67998,Europe/Paris,,2,,1
IDFM:6569,,La Villeneuve,,2.9832877559584947,48.824301154436036,5,,0,IDFM:68005,Europe/Paris,,2,,1
IDFM:30549,,Foch,,2.708390166349899,48.48506635430475,5,,0,IDFM:480538,Europe/Paris,,2,,1
IDFM:6570,,Lavanderie,,3.0157937729792867,48.80481226257532,5,,0,IDFM:67896,Europe/Paris,,2,,1
IDFM:26889,,Jean-Pierre Timbaud,,2.3658442343463246,48.86430620716333,1,,0,IDFM:492967,Europe/Paris,,1,,1
IDFM:26888,,Saint-Marcel - Jeanne d'Arc,,2.3562298246716993,48.838182571211476,1,,0,IDFM:71085,Europe/Paris,,1,,1
IDFM:30548,,Foch,,2.7085791688386345,48.48514778291107,5,,0,IDFM:480538,Europe/Paris,,2,,1
IDFM:6572,,Bisset Centre,,3.020601473239748,48.80858884686868,5,,0,IDFM:67909,Europe/Paris,,2,,1
IDFM:6573,,Bisset Centre,,3.0206831996139156,48.80866078151406,5,,0,IDFM:67909,Europe/Paris,,2,,1
IDFM:26885,,Port Royal - Berthollet,,2.3449951264904865,48.83774384541023,1,,0,IDFM:71079,Europe/Paris,,1,,1
IDFM:6574,,Cascade,,3.0153692069492974,48.79635827902838,5,,0,IDFM:67848,Europe/Paris,,2,,1
IDFM:26884,,Les Gobelins,,2.3522813439487162,48.83687516151442,1,,0,IDFM:71076,Europe/Paris,,1,,1
IDFM:6575,,Cascade,,3.015355580598043,48.79631331231927,5,,0,IDFM:67848,Europe/Paris,,2,,1
IDFM:26887,,Port Royal,,2.3371386589059067,48.83950829423831,1,,0,IDFM:71106,Europe/Paris,,1,,1
IDFM:30547,,République,,2.697292698592402,48.48990546555003,5,,0,IDFM:61771,Europe/Paris,,2,,1
IDFM:26886,,Saint-Marcel - La Pitié,,2.360993734391508,48.83967407954545,1,,0,IDFM:71092,Europe/Paris,,1,,1
IDFM:30546,,République,,2.697209836774809,48.49019312806543,5,,0,IDFM:61771,Europe/Paris,,2,,1
IDFM:6577,,Église,,3.0152662000969292,48.81651297638596,5,,0,IDFM:67961,Europe/Paris,,2,,1
IDFM:6518,,Mitheuil RD934,,3.052637124299303,48.81858886266428,5,,0,IDFM:477260,Europe/Paris,,1,,1
IDFM:6568,,La Villeneuve,,2.983628127841428,48.82474188142908,5,,0,IDFM:68005,Europe/Paris,,2,,1
IDFM:6516,,Lavoir,,3.0604578014718564,48.82153503405076,5,,0,IDFM:67995,Europe/Paris,,2,,1
IDFM:6517,,Lavoir,,3.0604442339157543,48.82158000837815,5,,0,IDFM:67995,Europe/Paris,,2,,1
IDFM:6514,,Craboches,,3.056509535473484,48.822868001306084,5,,0,IDFM:68012,Europe/Paris,,2,,1
IDFM:26894,,Verdun,,2.4814320263925804,48.76895381248041,3,,0,IDFM:69881,Europe/Paris,,2,,1
IDFM:6515,,Craboches,,3.056182877574145,48.82307500531037,5,,0,IDFM:68012,Europe/Paris,,1,,1
IDFM:26893,,Camille Flammarion,,2.339504040862757,48.8979876315653,1,,0,IDFM:479933,Europe/Paris,,1,,1
IDFM:26891,,Versailles - Exelmans,,2.264655038959389,48.84040675168718,1,,0,IDFM:71109,Europe/Paris,,1,,1
IDFM:26897,,Diderot,,2.4836884644292585,48.865457176402046,3,,0,IDFM:71798,Europe/Paris,,1,,1
IDFM:6521,,Montblu Château,,3.072437323713111,48.82715829118111,5,,0,IDFM:68054,Europe/Paris,,2,,1
IDFM:26898,,Diderot,,2.4833248903065264,48.865005940831125,3,,0,IDFM:71798,Europe/Paris,,1,,1
IDFM:26895,,Sully,,2.473517157894574,48.76855942579965,3,,0,IDFM:69880,Europe/Paris,,1,,1
IDFM:6520,,Montblu Château,,3.072478112151691,48.827104305767314,5,,0,IDFM:68054,Europe/Paris,,2,,1
IDFM:26896,,Médéric,,2.4848403550633966,48.86752161037837,3,,0,IDFM:71811,Europe/Paris,,1,,1
IDFM:26899,,Rosny-sous-Bois RER,,2.484838091647494,48.87050737612241,3,,0,IDFM:71935,Europe/Paris,,1,,1
IDFM:6509,,Courois Lavoir,,3.0570627282608887,48.80564508704647,5,,0,IDFM:67903,Europe/Paris,,2,,1
IDFM:6505,,Boussois Lavoir,,3.0349000598687024,48.8311232526159,5,,0,IDFM:68082,Europe/Paris,,2,,1
IDFM:6506,,Collège George Sand,,3.034839314382787,48.82176108591092,5,,0,IDFM:67997,Europe/Paris,,2,,1
IDFM:6519,,Mitheuil RD934,,3.0527186104788875,48.818363988822384,5,,0,IDFM:477260,Europe/Paris,,1,,1
IDFM:6502,,Bois Guyot,,3.047546782271985,48.82202651315944,5,,0,IDFM:68002,Europe/Paris,,2,,1
IDFM:6503,,Bois Guyot,,3.0470836923509013,48.82200870941396,5,,0,IDFM:68002,Europe/Paris,,2,,1
IDFM:6504,,Boussois Lavoir,,3.0350226958461755,48.831177177258695,5,,0,IDFM:68082,Europe/Paris,,2,,1
IDFM:6511,,Chicotets,,3.036681877502378,48.82730051134336,5,,0,IDFM:68052,Europe/Paris,,2,,1
IDFM:6510,,Chicotets,,3.0370087222882436,48.827210476182444,5,,0,IDFM:68052,Europe/Paris,,1,,1
IDFM:427292,,Avenue de Fontainebleau,,2.5474890163170256,48.52894869342286,5,,0,IDFM:427291,Europe/Paris,,2,,1
IDFM:6536,,Lycée H. Becquerel,,3.0077908546773258,48.55067949806079,5,,0,IDFM:62083,Europe/Paris,,2,,1
IDFM:6537,,Monument aux Morts,,3.0138087562641487,48.55829816234144,5,,0,IDFM:62135,Europe/Paris,,2,,1
IDFM:6501,,Belle Idée,,3.0433932852464762,48.82268461698078,5,,0,IDFM:68007,Europe/Paris,,1,,1
IDFM:6539,,Collège Barthélémy,,3.015500732506794,48.55175820912544,5,,0,IDFM:62090,Europe/Paris,,2,,1
IDFM:6538,,Collège Barthélémy,,3.0156633786662685,48.5519291031804,5,,0,IDFM:62090,Europe/Paris,,2,,1
IDFM:6540,,Château,,2.8900991602637296,48.93305857723519,5,,0,IDFM:68778,Europe/Paris,,1,,1
IDFM:427299,,Les Terrasses,,2.560503430307515,48.52263743730403,5,,0,IDFM:61894,Europe/Paris,,1,,1
IDFM:6543,,Galliéni,,2.905249010254253,48.92579648406426,5,,0,IDFM:68750,Europe/Paris,,2,,1
IDFM:427283,,Trainard,,2.5513193393666995,48.55774961671274,5,,0,IDFM:62116,Europe/Paris,,2,,1
IDFM:427284,,Paladilhe,,2.550525570194993,48.56023841203353,5,,0,IDFM:62137,Europe/Paris,,2,,1
IDFM:427285,,Croix Maingot,,2.5475728738477295,48.55376833796872,5,,0,IDFM:62088,Europe/Paris,,2,,1
IDFM:427286,,Jobert,,2.5559170661532518,48.55729909683709,5,,0,IDFM:62114,Europe/Paris,,2,,1
IDFM:28100,,Mairie,,2.2719166101457864,48.73120815115057,4,,0,IDFM:63287,Europe/Paris,,1,,1
IDFM:427282,,Konrad Adenauer,,2.632828397707924,48.561924228327136,5,,0,IDFM:427281,Europe/Paris,,1,,1
IDFM:6523,,Lavoir,,3.0636775063271506,48.80369912271144,5,,0,IDFM:67898,Europe/Paris,,2,,1
IDFM:6526,,Place de la Mairie,,3.0382985183693587,48.82147223632063,5,,0,IDFM:67991,Europe/Paris,,2,,1
IDFM:6544,,La Croix,,2.8841458077784248,48.942155853087286,5,,0,IDFM:68833,Europe/Paris,,1,,1
IDFM:427287,,Chemin de la Justice,,2.565700622005985,48.555716003600615,5,,0,IDFM:62103,Europe/Paris,,2,,1
IDFM:6528,,Villeperdue,,3.0412634855149925,48.816264005454485,5,,0,IDFM:67960,Europe/Paris,,2,,1
IDFM:427288,,Montesson,,2.5478437863015997,48.55849209054729,5,,0,IDFM:62125,Europe/Paris,,2,,1
IDFM:427289,,Avenue de Fontainebleau,,2.5475171898055375,48.52882285864247,5,,0,IDFM:427291,Europe/Paris,,2,,1
IDFM:30504,,Lavoir Daubenton,,2.7258982647493735,48.407874424320845,5,,0,IDFM:61538,Europe/Paris,,2,,1
IDFM:30505,,Les Terrasses,,2.7342571630305708,48.419633969902065,5,,0,IDFM:61594,Europe/Paris,,2,,1
IDFM:30506,,Viaduc Tabac,,2.725892592324421,48.411554020192085,5,,0,IDFM:61552,Europe/Paris,,2,,1
IDFM:30507,,Avenue du 23 Août,,2.672482166140463,48.48174316670044,5,,0,IDFM:61740,Europe/Paris,,2,,1
IDFM:6531,,Voisins,,3.0280331982270594,48.82875079515679,5,,0,IDFM:68063,Europe/Paris,,1,,1
IDFM:30500,,Plateau de la Gare,,2.7234750292243284,48.41643354631327,5,,0,IDFM:473253,Europe/Paris,,2,,1
IDFM:30501,,Plateau de la Gare,,2.723178702468687,48.41624392749217,5,,0,IDFM:473253,Europe/Paris,,2,,1
IDFM:6530,,Voisins Lavoir,,3.0304170887974204,48.828948068157594,5,,0,IDFM:68067,Europe/Paris,,2,,1
IDFM:30502,,Rosa Bonheur,,2.7211270170136648,48.415762304117344,5,,0,IDFM:61573,Europe/Paris,,2,,1
IDFM:30503,,Rosa Bonheur,,2.7212086762955465,48.41565453735541,5,,0,IDFM:61573,Europe/Paris,,2,,1
IDFM:6532,,Voisins,,3.0285915741821214,48.828552807405295,5,,0,IDFM:68063,Europe/Paris,,1,,1
IDFM:28107,,Centre Commercial,,2.244940879844969,48.72931358691665,4,,0,IDFM:63275,Europe/Paris,,1,,1
IDFM:6527,,Villeperdue,,3.0410594587182125,48.81657884935865,5,,0,IDFM:67960,Europe/Paris,,2,,1
IDFM:493962,,Place du Garde,,2.2580233010079893,48.80281631980177,3,,0,IDFM:70346,Europe/Paris,,0,,1
IDFM:493961,,Le Parc,,2.293426641612115,48.81261839935784,2,,0,IDFM:70492,Europe/Paris,,0,,1
IDFM:493965,,Jules Jaslin,,2.423118655774623,48.89176466267876,2,,0,IDFM:71999,Europe/Paris,,1,,1
IDFM:493964,,Maison de Quartier - Courtillières,,2.4070060922929377,48.91380894727652,2,,0,IDFM:72516,Europe/Paris,,2,,1
IDFM:493963,,Place du Garde,,2.257585982572109,48.80293052689965,3,,0,IDFM:70346,Europe/Paris,,0,,1
IDFM:493966,,Pont de Sèvres,,2.231344823342413,48.83000736240505,2,,0,IDFM:70698,Europe/Paris,,1,,1
IDFM:493972,,Mairie,,2.974494776308511,49.007319459288674,5,,0,IDFM:69192,Europe/Paris,,2,,1
IDFM:493971,,Ville Évrard,,2.545937251902248,48.86301153715847,4,,0,IDFM:73217,Europe/Paris,,2,,1
IDFM:493970,,La Chaussée,,3.0935104705669705,49.108782075590376,5,,0,IDFM:69459,Europe/Paris,,2,,1
IDFM:493979,,Rue de Meaux,,2.8746829926794635,48.90178474600132,5,,0,IDFM:494530,Europe/Paris,,2,,1
IDFM:493977,,Rue de Meaux,,2.8751877835646256,48.901749301687076,5,,0,IDFM:494530,Europe/Paris,,2,,1
IDFM:493976,,Route d'Ocquerre,,3.033186962021541,49.02887108067632,5,,0,IDFM:69247,Europe/Paris,,2,,1
IDFM:493975,,Route d'Ocquerre,,3.034144057942858,49.028735935753836,5,,0,IDFM:69247,Europe/Paris,,2,,1
IDFM:493974,,Villages Nature,,2.8002960580621545,48.83174404869055,5,,0,IDFM:74264,Europe/Paris,,2,,1
IDFM:493969,,Braunston,,2.868712328062901,48.90021359267922,5,,0,IDFM:68635,Europe/Paris,,2,,1
IDFM:493968,,Foch-Montry,,2.823534429162835,48.892529563791165,5,,0,IDFM:68582,Europe/Paris,,2,,1
IDFM:493967,,Foch-Montry,,2.8236154359586316,48.89277249245199,5,,0,IDFM:68582,Europe/Paris,,2,,1
IDFM:493980,,Stade,,2.3446996390723,48.51008361532276,5,,0,IDFM:485440,Europe/Paris,,1,,1
IDFM:493989,,Gillet,,2.2888701354168073,48.92006363025283,3,,0,IDFM:72221,Europe/Paris,,1,,1
IDFM:493990,,Invalides - La Tour-Maubourg,,2.3096701918793836,48.858077636741314,1,,0,IDFM:71242,Europe/Paris,,1,,1
IDFM:494009,,Chessy Nord - Quai J,,2.783909542607089,48.87088132354778,5,,0,IDFM:68385,Europe/Paris,,2,,1
IDFM:494010,,Place Lucien Boilleau,,2.3352117304669227,48.70642851400652,4,,0,IDFM:63010,Europe/Paris,,1,,1
IDFM:494012,,Zone d'Activités,,2.1352550497253175,48.76240709331817,4,,0,IDFM:63476,Europe/Paris,,1,,1
IDFM:494017,,Valenton,,2.4729433418862614,48.74858080017639,4,,0,IDFM:69685,Europe/Paris,,1,,
IDFM:494015,,La Végétale,,2.479369110935217,48.7425108649419,4,,0,IDFM:69636,Europe/Paris,,1,,
IDFM:494013,,Villa Nova,,2.46484200794773,48.734837410453366,4,,0,IDFM:69591,Europe/Paris,,1,,
IDFM:494019,,Limeil-Brévannes,,2.471714796873518,48.75305450804704,4,,0,IDFM:74103,Europe/Paris,,1,,
IDFM:494021,,Pointe du Lac,,2.46473834863822,48.76883520466508,3,,0,IDFM:69884,Europe/Paris,,1,,
IDFM:494075,,Institut Gustave Roussy - Entrée Principale,,2.3485055759523124,48.793423362616096,3,,0,IDFM:478860,Europe/Paris,,0,,1
IDFM:494073,,Institut Gustave Roussy - Entrée Principale,,2.348304430972721,48.79317942732828,3,,0,IDFM:478860,Europe/Paris,,0,,1
IDFM:494071,,Institut Gustave Roussy - Hautes Bruyères,,2.348665489273242,48.79587959933103,3,,0,IDFM:482857,Europe/Paris,,0,,1
IDFM:494070,,Ternes - Mac Mahon,,2.294865968780539,48.87838851540767,1,,0,IDFM:71371,Europe/Paris,,1,,1
IDFM:494077,,Gare de Vanves - Malakoff,,2.2961416413033953,48.81930788279016,2,,0,IDFM:70584,Europe/Paris,,0,,1
IDFM:494076,,Centre de Châtillon - Marché,,2.287658955862249,48.80218714375484,3,,0,IDFM:70342,Europe/Paris,,0,,1
IDFM:494078,,Claude Bernard,,2.620494289262204,48.68939114318063,5,,0,IDFM:67423,Europe/Paris,,2,,1
IDFM:494081,,J.-J. Rousseau,,2.402871661029671,48.74376275852554,4,,0,IDFM:69648,Europe/Paris,,1,,1
IDFM:494080,,Place Colonel A. Beltrame,,2.4080093866866634,48.73922819572547,4,,0,IDFM:69620,Europe/Paris,,2,,1
IDFM:494090,,Juvisy Gare Routière Seine,,2.3864667481406685,48.689658102133706,4,,0,IDFM:478505,Europe/Paris,,2,,1
IDFM:494089,,Juvisy Gare Routière Seine,,2.386915683383673,48.689606442030744,4,,0,IDFM:478505,Europe/Paris,,2,,1
IDFM:494087,,Gare de Vigneux-sur-Seine,,2.414990489122129,48.70842944359973,4,,0,IDFM:63071,Europe/Paris,,2,,1
IDFM:494086,,Gare de Vigneux-sur-Seine,,2.4154099630427988,48.708593402926844,4,,0,IDFM:63071,Europe/Paris,,2,,1
IDFM:494085,,Gare de Vigneux-sur-Seine,,2.4155737456958772,48.70853124296155,4,,0,IDFM:63071,Europe/Paris,,2,,1
IDFM:494084,,Gare de Vigneux-sur-Seine,,2.415260675645416,48.70857468210204,4,,0,IDFM:63071,Europe/Paris,,2,,1
IDFM:494096,,Rue de la Gaìté,,2.4201345156978116,48.699244028564415,4,,0,IDFM:62907,Europe/Paris,,2,,1
IDFM:494094,,Rue de la Gaìté,,2.4206122700366803,48.699048466838846,4,,0,IDFM:62907,Europe/Paris,,2,,1
IDFM:494093,,Guy Môquet,,2.4258120475640332,48.69821911406044,4,,0,IDFM:62874,Europe/Paris,,1,,1
IDFM:494091,,Juvisy Gare Routière Seine,,2.38694633382156,48.6893097713851,4,,0,IDFM:478505,Europe/Paris,,2,,1
IDFM:494100,,Port Galand,,2.3137006792900423,48.78904631555314,3,,0,IDFM:70157,Europe/Paris,,2,,1
IDFM:494099,,Port Galand,,2.3138236486443495,48.78901104536018,3,,0,IDFM:70157,Europe/Paris,,2,,1
IDFM:494098,,Lycée Descartes,,2.31277716382218,48.74858487391216,4,,0,IDFM:69684,Europe/Paris,,1,,1
IDFM:494097,,Lycée Descartes,,2.3127490165555624,48.74865666716798,4,,0,IDFM:69684,Europe/Paris,,1,,1
IDFM:494113,,Gare d'Antony,,2.300937553094688,48.755171995608414,3,,0,IDFM:69759,Europe/Paris,,1,,1
IDFM:494114,,Barbès - Rochechouart,,2.350211591662844,48.88268575488508,1,,0,IDFM:71426,Europe/Paris,,0,,1
IDFM:494116,,Limeil-Brévannes,,2.4717827134860353,48.753063802721904,4,,0,IDFM:74103,Europe/Paris,,1,,
IDFM:494115,,Pointe du Lac,,2.4648334957948683,48.76884462509422,3,,0,IDFM:69884,Europe/Paris,,1,,
IDFM:494119,,La Végétale,,2.479642610075511,48.74235915402206,4,,0,IDFM:69636,Europe/Paris,,1,,
IDFM:494117,,Valenton,,2.4733249683066982,48.74850153568339,4,,0,IDFM:69685,Europe/Paris,,1,,
IDFM:494120,,Villa Nova,,2.464924141383512,48.734783812357044,4,,0,IDFM:69591,Europe/Paris,,1,,
IDFM:494121,,Rue du 8 Mai 1945,,2.3148237002487875,48.78334149958248,3,,0,IDFM:70071,Europe/Paris,,2,,1
IDFM:494124,,Cimetière de Drancy,,2.447455944983198,48.92457800816174,3,,0,IDFM:72596,Europe/Paris,,0,,1
IDFM:494123,,Romainville - Résistance,,2.4319515685339606,48.882202158083935,3,,0,IDFM:491566,Europe/Paris,,2,,1
IDFM:494122,,Résistance,,2.4318574956444015,48.88207580642759,3,,0,IDFM:491566,Europe/Paris,,2,,1
IDFM:494133,,Gare de Garges Sarcelles,,2.3908659076191876,48.97667719957879,4,,0,IDFM:65582,Europe/Paris,,2,,1
IDFM:494132,,Gare de Garges Sarcelles,,2.391710508234327,48.97687932022196,4,,0,IDFM:65582,Europe/Paris,,2,,1
IDFM:494135,,Collège Pablo Picasso,,2.142291951022487,48.91042547331275,4,,0,IDFM:64670,Europe/Paris,,1,,1
IDFM:494137,,Georges Claude (Quai 3),,2.91860173064393,48.95687544486976,5,,0,IDFM:68946,Europe/Paris,,2,,1
IDFM:494136,,Mairie,,3.173063747970403,48.99333168030095,5,,0,IDFM:69146,Europe/Paris,,2,,1
IDFM:494151,,Centre,,3.1257114415909593,49.07075568864825,5,,0,IDFM:494150,Europe/Paris,,2,,1
IDFM:494148,,Centre,,3.125615733049127,49.07079175440335,5,,0,IDFM:494150,Europe/Paris,,2,,1
IDFM:494146,,Gare de Meaux Quai I,,2.8737597220265436,48.956261105572075,5,,0,IDFM:68963,Europe/Paris,,2,,1
IDFM:494145,,Gare de Meaux Quai F,,2.8738002285950004,48.95644998857857,5,,0,IDFM:68963,Europe/Paris,,2,,1
IDFM:494143,,Gare de Meaux Quai 8,,2.8739900476266316,48.95700771671694,5,,0,IDFM:68963,Europe/Paris,,2,,1
IDFM:494142,,Gare de Meaux Quai 5,,2.874057887795192,48.957187635833755,5,,0,IDFM:68963,Europe/Paris,,2,,1
IDFM:494139,,Gare de Lieusaint - Moissy,,2.568148589550349,48.628659498005625,5,,0,IDFM:62412,Europe/Paris,,2,,1
IDFM:494152,,Alexandre Milard,,2.5446908951967164,48.77790889953163,4,,0,IDFM:72953,Europe/Paris,,2,,1
IDFM:494153,,Les Basses Fermes,,2.9350410736600976,48.94710171775356,5,,0,IDFM:494155,Europe/Paris,,2,,1
IDFM:494231,,Ferme du Temple,,2.4820813964896686,49.069588557542914,5,,0,IDFM:67014,Europe/Paris,,0,,1
IDFM:494234,,Pont Cardinet,,2.315677172846929,48.88845590848456,1,,0,IDFM:482350,Europe/Paris,,0,,1
IDFM:494233,,Marcadet - Poissonniers,,2.349075984441161,48.89171781790363,1,,0,IDFM:71511,Europe/Paris,,0,,1
IDFM:494232,,Condorcet - Mairie RER,,2.315152305930191,48.77904417981266,3,,0,IDFM:420186,Europe/Paris,,0,,1
IDFM:494235,,Quartier Gally,,2.0804391598220064,48.801069378889004,4,,0,IDFM:483718,Europe/Paris,,1,,1
IDFM:494241,,Gare de Noisy-Champs - Descartes,,2.583514300783608,48.84291313888831,4,,0,IDFM:73163,Europe/Paris,,2,,1
IDFM:494237,,Gare de Torcy,,2.6549127688193828,48.83861670969618,5,,0,IDFM:68129,Europe/Paris,,2,,1
IDFM:494236,,Sous-Préfecture,,2.6502103099905474,48.83892681526172,5,,0,IDFM:479109,Europe/Paris,,2,,1
IDFM:494239,,Centre Commercial de Lognes,,2.6424952731303057,48.83349893363034,5,,0,IDFM:461500,Europe/Paris,,2,,1
IDFM:494238,,Lognes RER,,2.6335575673018496,48.839461535110175,5,,0,IDFM:68123,Europe/Paris,,1,,1
IDFM:494243,,Watteau - Rondenay,,2.396228025420439,48.77847406535204,3,,0,IDFM:70001,Europe/Paris,,2,,1
IDFM:494246,,Ormeau Réaumur,,2.5610541992880975,48.655861488216594,5,,0,IDFM:62502,Europe/Paris,,2,,1
IDFM:494245,,Ormeau Réaumur,,2.560457369216313,48.655796324208296,5,,0,IDFM:62502,Europe/Paris,,2,,1
IDFM:494244,,Trois Horloges,,2.6574049019465877,48.55062710942048,5,,0,IDFM:62067,Europe/Paris,,2,,1
IDFM:494266,,Centre,,1.7177979291300771,48.94401203237748,5,,0,IDFM:65034,Europe/Paris,,2,,1
IDFM:494284,,Safran Montereau,,2.652965749588233,48.61331226461199,5,,0,IDFM:62342,Europe/Paris,,2,,1
IDFM:494286,,Marché de Saint-Denis - Tramway,,2.356498314174059,48.93892635970721,3,,0,IDFM:72333,Europe/Paris,,0,,1
IDFM:494287,,Grand Frétoy,,3.207376947502224,48.69908799991464,5,,0,IDFM:494289,Europe/Paris,,2,,1
IDFM:494290,,Les Chomettes,,3.3218046421721383,48.571779749136184,5,,0,IDFM:494292,Europe/Paris,,1,,1
IDFM:494296,,Boulevard de Soave,,2.6754667710798428,48.935700091410446,5,,0,IDFM:494974,Europe/Paris,,2,,1
IDFM:494294,,Maison de Santé,,2.6788488401075727,48.93619480352958,5,,0,IDFM:494973,Europe/Paris,,2,,1
IDFM:494298,,Grand Frétoy,,3.2067936001401236,48.69932286908303,5,,0,IDFM:494289,Europe/Paris,,2,,1
IDFM:494303,,Saint-Denis - Résistance,,2.3548864594976116,48.93240686462573,3,,0,IDFM:72292,Europe/Paris,,0,,1
IDFM:494302,,Gaston Viens,,2.4069954482561067,48.744691741919624,4,,0,IDFM:69656,Europe/Paris,,2,,1
IDFM:494306,,Porte de Paris,,2.3564132426084923,48.93035570071211,3,,0,IDFM:72285,Europe/Paris,,0,,1
IDFM:494305,,Saint-Denis - Résistance,,2.3536239870665594,48.931851495863754,3,,0,IDFM:72292,Europe/Paris,,0,,1
IDFM:494309,,Gare de Meaux (Quai 4),,2.8740713905535866,48.95725059675318,5,,0,IDFM:68963,Europe/Paris,,2,,1
IDFM:494308,,Gare de Meaux (Quai D),,2.873840888175564,48.95657592492479,5,,0,IDFM:68963,Europe/Paris,,2,,1
IDFM:494313,,Massy - Palaiseau,,2.2565407731383607,48.72437639406971,4,,0,IDFM:63244,Europe/Paris,,1,,1
IDFM:494355,,Augier,,2.137087864802486,48.872921343062416,4,,0,IDFM:64404,Europe/Paris,,2,,1
IDFM:494364,,Voltaire - Léon Blum,,2.380228208811184,48.858328969474925,1,,0,IDFM:71750,Europe/Paris,,0,,1
IDFM:494363,,Place Colonel Fabien,,2.37040353615327,48.87730772538763,1,,0,IDFM:71893,Europe/Paris,,0,,1
IDFM:494362,,Saint-Ambroise,,2.3763326556802036,48.8626705574625,1,,0,IDFM:71781,Europe/Paris,,0,,1
IDFM:494361,,Chemin Vert,,2.3786805399567994,48.860101650146284,1,,0,IDFM:420238,Europe/Paris,,0,,1
IDFM:494360,,Voltaire - Léon Blum,,2.380024631601306,48.85825596716027,1,,0,IDFM:71750,Europe/Paris,,0,,1
IDFM:494358,,Louis Nadot,,2.408909355289915,48.89639878666877,2,,0,IDFM:72040,Europe/Paris,,0,,1
IDFM:494357,,Sully - Morland,,2.3638439286334765,48.851740680162315,1,,0,IDFM:71201,Europe/Paris,,0,,1
